"animal_number","lifenumber","responder","location","visit_time","duration","state","weight","feed_intake"
"70933850","ID045","9.82091E+14","1709","2023/07/29 08:58","55","0",,"20"
"70933864","ID007","9.82091E+14","1709","2023/07/29 09:01","768","0","83000","442"
"70933885","ID055","9.82091E+14","1709","2023/07/29 09:16","1079","0","71500","546"
"70933393","ID083","9.82091E+14","1709","2023/07/29 09:36","556","0","88500","535"
"70934385","ID006","9.82091E+14","1709","2023/07/29 09:47","95","0","86500","96"
"70935906","ID058","9.82091E+14","1709","2023/07/29 09:49","1353","0","76500","1029"
"70936054","ID089","9.82091E+14","1709","2023/07/29 10:13","1006","0","88500","710"
"70935887","ID029","9.82091E+14","1709","2023/07/29 10:30","153","0","86500","80"
"70935897","ID025","9.82091E+14","1709","2023/07/29 10:33","791","0","83000","614"
"70935887","ID029","9.82091E+14","1709","2023/07/29 10:47","357","0","87000","238"
"70931962","ID034","9.82091E+14","1709","2023/07/29 11:08","1177","0","79500","821"
"70935887","ID029","9.82091E+14","1709","2023/07/29 11:28","269","0","87000","207"
"70933885","ID055","9.82091E+14","1709","2023/07/29 11:34","696","0","71500","334"
"70935897","ID025","9.82091E+14","1709","2023/07/29 11:48","338","0","83500","254"
"70933864","ID007","9.82091E+14","1709","2023/07/29 12:26","560","0","82500","302"
"70935887","ID029","9.82091E+14","1709","2023/07/29 12:37","188","0","86250","122"
"70933885","ID055","9.82091E+14","1709","2023/07/29 12:42","62","0","71500","16"
"70935887","ID029","9.82091E+14","1709","2023/07/29 12:45","300","0","86500","204"
"70935887","ID029","9.82091E+14","1709","2023/07/29 12:53","179","0","87000","130"
"70933864","ID007","9.82091E+14","1709","2023/07/29 12:59","765","0","83500","445"
"70936014","ID012","9.82091E+14","1709","2023/07/29 13:12","244","0","73000","132"
"70936014","ID012","9.82091E+14","1709","2023/07/29 13:18","658","0","73000","389"
"70936014","ID012","9.82091E+14","1709","2023/07/29 14:01","57","0",,"3"
"70936014","ID012","9.82091E+14","1709","2023/07/29 14:06","562","0","74000","1"
"70936014","ID012","9.82091E+14","1709","2023/07/29 14:33","26","0",,"1"
"70935906","ID058","9.82091E+14","1709","2023/07/29 14:42","17","0",,"1"
"70933885","ID055","9.82091E+14","1709","2023/07/29 14:43","377","0","71000","108"
"70933885","ID055","9.82091E+14","1709","2023/07/29 14:51","459","0","71500","322"
"70933393","ID083","9.82091E+14","1709","2023/07/29 15:00","455","0","88000","243"
"70931962","ID034","9.82091E+14","1709","2023/07/29 15:08","71","0","79500","9"
"70934385","ID006","9.82091E+14","1709","2023/07/29 15:10","123","0","85000","41"
"70935897","ID025","9.82091E+14","1709","2023/07/29 15:12","62","0","83000","10"
"70933885","ID055","9.82091E+14","1709","2023/07/29 15:15","26","0",,"2"
"70934385","ID006","9.82091E+14","1709","2023/07/29 15:17","556","0","85500","418"
"70936054","ID089","9.82091E+14","1709","2023/07/29 15:27","275","0","88500","93"
"70936054","ID089","9.82091E+14","1709","2023/07/29 15:34","618","0","88500","374"
"70935887","ID029","9.82091E+14","1709","2023/07/29 15:44","316","0","86500","139"
"70934385","ID006","9.82091E+14","1709","2023/07/29 15:50","87","0","86000","19"
"70935887","ID029","9.82091E+14","1709","2023/07/29 15:52","325","0","86500","213"
"70935906","ID058","9.82091E+14","1709","2023/07/29 15:58","576","0","77500","261"
"70935906","ID058","9.82091E+14","1709","2023/07/29 16:09","535","0","78000","361"
"70933885","ID055","9.82091E+14","1709","2023/07/29 16:19","53","0",,"21"
"70935897","ID025","9.82091E+14","1709","2023/07/29 16:20","176","0","82500","53"
"70935897","ID025","9.82091E+14","1709","2023/07/29 16:25","553","0","83500","399"
"70933393","ID083","9.82091E+14","1709","2023/07/29 16:35","357","0","87500","108"
"70933393","ID083","9.82091E+14","1709","2023/07/29 16:43","473","0","88500","431"
"70931962","ID034","9.82091E+14","1709","2023/07/29 16:52","1016","0","79500","641"
"70933885","ID055","9.82091E+14","1709","2023/07/29 17:09","520","0","72500","403"
"70933864","ID007","9.82091E+14","1709","2023/07/29 17:18","1094","0","83000","670"
"70933850","ID045","9.82091E+14","1709","2023/07/29 17:37","1468","0","68500","895"
"70936054","ID089","9.82091E+14","1709","2023/07/29 18:01","953","0","89500","690"
"70935887","ID029","9.82091E+14","1709","2023/07/29 18:18","434","0","87500","380"
"70936014","ID012","9.82091E+14","1709","2023/07/29 18:25","915","0","73000","652"
"70933885","ID055","9.82091E+14","1709","2023/07/29 19:07","374","0","72000","307"
"70935887","ID029","9.82091E+14","1709","2023/07/29 19:13","186","0","87500","133"
"70935897","ID025","9.82091E+14","1709","2023/07/29 19:17","763","0","83500","562"
"70935897","ID025","9.82091E+14","1709","2023/07/29 19:31","520","0","83500","382"
"70936054","ID089","9.82091E+14","1709","2023/07/29 19:40","182","0","90500","84"
"70935906","ID058","9.82091E+14","1709","2023/07/29 20:07","30","0",,"4"
"70935897","ID025","9.82091E+14","1709","2023/07/29 20:07","237","0","84000","209"
"70935906","ID058","9.82091E+14","1709","2023/07/29 20:12","21","0",,"1"
"70936054","ID089","9.82091E+14","1709","2023/07/29 20:16","407","0","91000","268"
"70935906","ID058","9.82091E+14","1709","2023/07/29 20:24","22","0",,"1"
"70933885","ID055","9.82091E+14","1709","2023/07/29 20:26","182","0","73000","88"
"70933393","ID083","9.82091E+14","1709","2023/07/29 20:33","630","0","88500","542"
"70935906","ID058","9.82091E+14","1709","2023/07/29 20:43","59","0",,"23"
"70933393","ID083","9.82091E+14","1709","2023/07/29 20:44","54","0",,"8"
"70933393","ID083","9.82091E+14","1709","2023/07/29 20:47","386","0","89000","418"
"70931962","ID034","9.82091E+14","1709","2023/07/29 20:54","754","0","80000","602"
"70934385","ID006","9.82091E+14","1709","2023/07/29 21:09","426","0","85750","357"
"70935906","ID058","9.82091E+14","1709","2023/07/29 21:17","828","0","78000","673"
"70935887","ID029","9.82091E+14","1709","2023/07/29 21:31","582","0","88000","393"
"70936054","ID089","9.82091E+14","1709","2023/07/29 22:30","356","0","90500","257"
"70936014","ID012","9.82091E+14","1709","2023/07/29 22:45","392","0","73500","257"
"70936014","ID012","9.82091E+14","1709","2023/07/29 23:04","653","0","74500","3"
"70933864","ID007","9.82091E+14","1709","2023/07/29 23:15","926","0","83500","617"
"70933850","ID045","9.82091E+14","1709","2023/07/29 23:31","1123","0","68500","776"
"70935887","ID029","9.82091E+14","1709","2023/07/29 23:50","364","0","88000","252"
"70936014","ID012","9.82091E+14","1709","2023/07/29 23:56","300","0","73500","172"
"70935887","ID029","9.82091E+14","1709","2023/07/30 00:16","390","0","88000","230"
"70935887","ID029","9.82091E+14","1709","2023/07/30 00:30","179","0","88500","123"
"70936054","ID089","9.82091E+14","1709","2023/07/30 00:34","281","0","91000","210"
"70935897","ID025","9.82091E+14","1709","2023/07/30 00:59","124","0","85000","78"
"70933393","ID083","9.82091E+14","1709","2023/07/30 01:09","683","0","88500","673"
"70936014","ID012","9.82091E+14","1709","2023/07/30 01:41","694","0","74500","430"
"70933850","ID045","9.82091E+14","1709","2023/07/30 01:53","23","0",,"15"
"70933850","ID045","9.82091E+14","1709","2023/07/30 01:56","350","0","69500","187"
"70935906","ID058","9.82091E+14","1709","2023/07/30 02:04","517","0","79500","392"
"70935887","ID029","9.82091E+14","1709","2023/07/30 02:52","255","0","89000","187"
"70936014","ID012","9.82091E+14","1709","2023/07/30 03:07","440","0","75000","283"
"70933864","ID007","9.82091E+14","1709","2023/07/30 03:18","534","0","84500","154"
"70935887","ID029","9.82091E+14","1709","2023/07/30 03:27","137","0","89500","43"
"70934385","ID006","9.82091E+14","1709","2023/07/30 03:30","1221","0","85500","889"
"70936054","ID089","9.82091E+14","1709","2023/07/30 03:51","129","0","90500","76"
"70934385","ID006","9.82091E+14","1709","2023/07/30 03:53","44","0",,"28"
"70935897","ID025","9.82091E+14","1709","2023/07/30 03:56","62","0","83500","16"
"70934385","ID006","9.82091E+14","1709","2023/07/30 04:07","234","0","86000","164"
"70931962","ID034","9.82091E+14","1709","2023/07/30 04:11","1075","0","80500","735"
"70933885","ID055","9.82091E+14","1709","2023/07/30 04:29","866","0","70000","589"
"70933850","ID045","9.82091E+14","1709","2023/07/30 04:45","526","0","70000","280"
"70936054","ID089","9.82091E+14","1709","2023/07/30 04:54","464","0","90000","299"
"70933864","ID007","9.82091E+14","1709","2023/07/30 05:51","930","0","83500","485"
"70933864","ID007","9.82091E+14","1709","2023/07/30 06:08","641","0","83500","334"
"70934385","ID006","9.82091E+14","1709","2023/07/30 06:33","63","0","86750","17"
"70934385","ID006","9.82091E+14","1709","2023/07/30 06:39","62","0","87000","28"
"70933393","ID083","9.82091E+14","1709","2023/07/30 06:51","145","0","89500","44"
"70933850","ID045","9.82091E+14","1709","2023/07/30 06:54","8","0",,"1"
"70934385","ID006","9.82091E+14","1709","2023/07/30 07:13","98","0","87000","27"
"70935897","ID025","9.82091E+14","1709","2023/07/30 07:16","210","0","83500","65"
"70933850","ID045","9.82091E+14","1709","2023/07/30 07:20","167","0","70000","53"
"70933850","ID045","9.82091E+14","1709","2023/07/30 07:25","553","0","70000","344"
"70935897","ID025","9.82091E+14","1709","2023/07/30 07:45","409","0","83000","131"
"70935906","ID058","9.82091E+14","1709","2023/07/30 07:54","526","0","78500","376"
"70934385","ID006","9.82091E+14","1709","2023/07/30 08:15","136","0","87000","67"
"70934385","ID006","9.82091E+14","1709","2023/07/30 08:47","548","0","87000","431"
"70935897","ID025","9.82091E+14","1709","2023/07/30 09:04","228","0","82500","86"
"70934385","ID006","9.82091E+14","1709","2023/07/30 09:30","99","0","88000","12"
"70935897","ID025","9.82091E+14","1709","2023/07/30 09:32","64","0","82500","20"
"70933393","ID083","9.82091E+14","1709","2023/07/30 09:36","625","0","89000","550"
"70934385","ID006","9.82091E+14","1709","2023/07/30 09:49","513","0","88500","451"
"70933885","ID055","9.82091E+14","1709","2023/07/30 10:27","312","0","74000","116"
"70933885","ID055","9.82091E+14","1709","2023/07/30 10:35","377","0","72000","265"
"70931962","ID034","9.82091E+14","1709","2023/07/30 10:42","385","0","80500","242"
"70935887","ID029","9.82091E+14","1709","2023/07/30 10:49","153","0","87000","73"
"70935887","ID029","9.82091E+14","1709","2023/07/30 10:54","140","0","87500","72"
"70935887","ID029","9.82091E+14","1709","2023/07/30 11:00","295","0","88000","191"
"70933864","ID007","9.82091E+14","1709","2023/07/30 11:07","544","0","83500","237"
"70935887","ID029","9.82091E+14","1709","2023/07/30 11:18","253","0","88000","183"
"70935906","ID058","9.82091E+14","1709","2023/07/30 11:29","347","0","78500","161"
"70935897","ID025","9.82091E+14","1709","2023/07/30 11:35","1010","0","82500","753"
"70936014","ID012","9.82091E+14","1709","2023/07/30 11:53","929","0","74500","698"
"70936014","ID012","9.82091E+14","1709","2023/07/30 12:12","116","0","75000","1"
"70934385","ID006","9.82091E+14","1709","2023/07/30 12:21","132","0","88500","168"
"70935897","ID025","9.82091E+14","1709","2023/07/30 12:25","323","0","83000","284"
"70933885","ID055","9.82091E+14","1709","2023/07/30 12:42","577","0","72500","407"
"70933864","ID007","9.82091E+14","1709","2023/07/30 12:54","595","0","83500","361"
"70933885","ID055","9.82091E+14","1709","2023/07/30 13:04","292","0","72500","214"
"70935887","ID029","9.82091E+14","1709","2023/07/30 13:15","328","0","87000","206"
"70933393","ID083","9.82091E+14","1709","2023/07/30 13:21","970","0","89000","1023"
"70936054","ID089","9.82091E+14","1709","2023/07/30 13:38","1385","0","90000","966"
"70931962","ID034","9.82091E+14","1709","2023/07/30 14:01","1490","0","80500","1089"
"70935887","ID029","9.82091E+14","1709","2023/07/30 14:26","422","0","88000","278"
"70935887","ID029","9.82091E+14","1709","2023/07/30 14:37","308","0","88000","237"
"70935906","ID058","9.82091E+14","1709","2023/07/30 14:43","919","0","78000","601"
"70933885","ID055","9.82091E+14","1709","2023/07/30 14:59","78","0","73000","21"
"70933864","ID007","9.82091E+14","1709","2023/07/30 15:25","661","0","85000","419"
"70935897","ID025","9.82091E+14","1709","2023/07/30 15:41","371","0","84000","354"
"70934385","ID006","9.82091E+14","1709","2023/07/30 15:47","330","0","88500","182"
"70933885","ID055","9.82091E+14","1709","2023/07/30 15:55","430","0","73000","330"
"70935887","ID029","9.82091E+14","1709","2023/07/30 16:02","299","0","88000","204"
"70935897","ID025","9.82091E+14","1709","2023/07/30 16:08","22","0",,"3"
"70936054","ID089","9.82091E+14","1709","2023/07/30 16:14","271","0","93000","185"
"70935897","ID025","9.82091E+14","1709","2023/07/30 16:23","258","0","85000","233"
"70933864","ID007","9.82091E+14","1709","2023/07/30 16:41","205","0","85000","87"
"70933864","ID007","9.82091E+14","1709","2023/07/30 16:46","663","0","85000","443"
"70936054","ID089","9.82091E+14","1709","2023/07/30 16:59","81","0","91500","35"
"70934385","ID006","9.82091E+14","1709","2023/07/30 17:03","591","0","88500","527"
"70933885","ID055","9.82091E+14","1709","2023/07/30 17:13","286","0","73000","49"
"70933885","ID055","9.82091E+14","1709","2023/07/30 17:20","215","0","73000","204"
"70935897","ID025","9.82091E+14","1709","2023/07/30 17:24","277","0","84500","247"
"70935897","ID025","9.82091E+14","1709","2023/07/30 17:31","276","0","85000","247"
"70935897","ID025","9.82091E+14","1709","2023/07/30 17:49","158","0","85000","108"
"70933885","ID055","9.82091E+14","1709","2023/07/30 18:04","323","0","74000","190"
"70933885","ID055","9.82091E+14","1709","2023/07/30 18:11","249","0","74500","202"
"70933393","ID083","9.82091E+14","1709","2023/07/30 18:16","520","0","90500","387"
"70933393","ID083","9.82091E+14","1709","2023/07/30 18:26","414","0","90500","442"
"70935897","ID025","9.82091E+14","1709","2023/07/30 18:34","98","0","85250","65"
"70935897","ID025","9.82091E+14","1709","2023/07/30 19:24","309","0","86000","269"
"70933850","ID045","9.82091E+14","1709","2023/07/30 19:32","414","0","70500","214"
"70936014","ID012","9.82091E+14","1709","2023/07/30 19:39","773","0","74500","576"
"70936014","ID012","9.82091E+14","1709","2023/07/30 19:59","241","0","75000","3"
"70936054","ID089","9.82091E+14","1709","2023/07/30 20:03","1140","0","92000","831"
"70935906","ID058","9.82091E+14","1709","2023/07/30 20:23","907","0","78500","687"
"70933393","ID083","9.82091E+14","1709","2023/07/30 20:39","503","0","91500","456"
"70936054","ID089","9.82091E+14","1709","2023/07/30 20:48","64","0","91500","39"
"70935906","ID058","9.82091E+14","1709","2023/07/30 20:54","527","0","78500","441"
"70933864","ID007","9.82091E+14","1709","2023/07/30 21:05","700","0","86000","465"
"70933850","ID045","9.82091E+14","1709","2023/07/30 21:24","49","0",,"19"
"70935897","ID025","9.82091E+14","1709","2023/07/30 22:00","219","0","87500","178"
"70936054","ID089","9.82091E+14","1709","2023/07/30 22:32","199","0","92500","143"
"70935887","ID029","9.82091E+14","1709","2023/07/30 22:37","622","0","88500","320"
"70931962","ID034","9.82091E+14","1709","2023/07/30 22:47","1224","0","81000","973"
"70935887","ID029","9.82091E+14","1709","2023/07/30 23:08","637","0","88500","531"
"70933850","ID045","9.82091E+14","1709","2023/07/30 23:19","1408","0","69000","977"
"70936014","ID012","9.82091E+14","1709","2023/07/30 23:42","496","0","74500","341"
"70933393","ID083","9.82091E+14","1709","2023/07/30 23:51","634","0","91000","582"
"70936014","ID012","9.82091E+14","1709","2023/07/31 00:03","284","0","74500","7"
"70933393","ID083","9.82091E+14","1709","2023/07/31 00:09","316","0","91500","285"
"70935887","ID029","9.82091E+14","1709","2023/07/31 00:18","467","0","89500","359"
"70933885","ID055","9.82091E+14","1709","2023/07/31 00:38","669","0","74000","516"
"70935897","ID025","9.82091E+14","1709","2023/07/31 00:51","380","0","86000","284"
"70935887","ID029","9.82091E+14","1709","2023/07/31 01:03","311","0","89500","207"
"70936014","ID012","9.82091E+14","1709","2023/07/31 01:40","24","0",,"3"
"70934385","ID006","9.82091E+14","1709","2023/07/31 01:42","1252","0","87500","988"
"70935887","ID029","9.82091E+14","1709","2023/07/31 02:03","186","0","89000","136"
"70936054","ID089","9.82091E+14","1709","2023/07/31 02:12","894","0","92000","675"
"70936014","ID012","9.82091E+14","1709","2023/07/31 02:48","791","0","74500","560"
"70935906","ID058","9.82091E+14","1709","2023/07/31 03:11","859","0","79500","691"
"70935897","ID025","9.82091E+14","1709","2023/07/31 04:27","537","0","86000","448"
"70933393","ID083","9.82091E+14","1709","2023/07/31 04:36","588","0","91500","539"
"70933850","ID045","9.82091E+14","1709","2023/07/31 04:46","1261","0","70500","873"
"70933864","ID007","9.82091E+14","1709","2023/07/31 05:07","1956","0","84500","1099"
"70934385","ID006","9.82091E+14","1709","2023/07/31 05:41","220","0","89500","192"
"70935887","ID029","9.82091E+14","1709","2023/07/31 05:45","410","0","90500","319"
"70934385","ID006","9.82091E+14","1709","2023/07/31 05:53","473","0","90000","462"
"70934385","ID006","9.82091E+14","1709","2023/07/31 06:05","145","0","89500","124"
"70936054","ID089","9.82091E+14","1709","2023/07/31 06:08","307","0","92500","232"
"70933885","ID055","9.82091E+14","1709","2023/07/31 06:20","638","0","75000","324"
"70933864","ID007","9.82091E+14","1709","2023/07/31 06:44","91","0","86750","19"
"70933864","ID007","9.82091E+14","1709","2023/07/31 06:51","145","0","87000","67"
"70935897","ID025","9.82091E+14","1709","2023/07/31 06:59","366","0","86000","336"
"70936054","ID089","9.82091E+14","1709","2023/07/31 07:07","74","0","92000","52"
"70933850","ID045","9.82091E+14","1709","2023/07/31 07:09","89","0","72500","38"
"70931962","ID034","9.82091E+14","1709","2023/07/31 07:24","1241","0","82000","911"
"70934385","ID006","9.82091E+14","1709","2023/07/31 07:48","48","0",,"25"
"70933850","ID045","9.82091E+14","1709","2023/07/31 07:48","244","0","72000","159"
"70934385","ID006","9.82091E+14","1709","2023/07/31 08:02","404","0","90500","323"
"70934385","ID006","9.82091E+14","1709","2023/07/31 08:11","298","0","90500","258"
"70936014","ID012","9.82091E+14","1709","2023/07/31 08:55","870","0","75500","641"
"70935906","ID058","9.82091E+14","1709","2023/07/31 09:12","264","0","80000","201"
"70933864","ID007","9.82091E+14","1709","2023/07/31 09:30","290","0","85500","176"
"70933885","ID055","9.82091E+14","1709","2023/07/31 10:23","130","0","74000","85"
"70933885","ID055","9.82091E+14","1709","2023/07/31 10:28","198","0","74500","114"
"70935906","ID058","9.82091E+14","1709","2023/07/31 10:34","729","0","80000","588"
"70935897","ID025","9.82091E+14","1709","2023/07/31 10:47","948","0","85000","810"
"70934385","ID006","9.82091E+14","1709","2023/07/31 11:03","105","0","91000","104"
"70933393","ID083","9.82091E+14","1709","2023/07/31 11:05","840","0","91500","826"
"70934385","ID006","9.82091E+14","1709","2023/07/31 11:25","365","0","91000","341"
"70933864","ID007","9.82091E+14","1709","2023/07/31 11:43","692","0","86000","452"
"70935887","ID029","9.82091E+14","1709","2023/07/31 12:01","174","0","88000","94"
"70934385","ID006","9.82091E+14","1709","2023/07/31 12:05","61","0","90750","71"
"70933885","ID055","9.82091E+14","1709","2023/07/31 12:07","759","0","74000","511"
"70935887","ID029","9.82091E+14","1709","2023/07/31 12:23","239","0","89000","159"
"70934385","ID006","9.82091E+14","1709","2023/07/31 12:28","485","0","91000","479"
"70935887","ID029","9.82091E+14","1709","2023/07/31 12:36","345","0","89000","263"
"70933864","ID007","9.82091E+14","1709","2023/07/31 12:42","715","0","86000","449"
"70935887","ID029","9.82091E+14","1709","2023/07/31 12:55","137","0","89000","115"
"70935897","ID025","9.82091E+14","1709","2023/07/31 13:04","243","0","87000","198"
"70936054","ID089","9.82091E+14","1709","2023/07/31 13:09","1224","0","92000","852"
"70931962","ID034","9.82091E+14","1709","2023/07/31 13:30","596","0","81500","401"
"70935897","ID025","9.82091E+14","1709","2023/07/31 13:46","230","0","86500","164"
"70933885","ID055","9.82091E+14","1709","2023/07/31 14:36","164","0","74000","110"
"70933885","ID055","9.82091E+14","1709","2023/07/31 14:41","179","0","73500","109"
"70935897","ID025","9.82091E+14","1709","2023/07/31 14:46","200","0","86000","142"
"70933885","ID055","9.82091E+14","1709","2023/07/31 14:53","182","0","74500","134"
"70935887","ID029","9.82091E+14","1709","2023/07/31 14:57","252","0","89500","213"
"70936014","ID012","9.82091E+14","1709","2023/07/31 15:01","753","0","75000","454"
"70936014","ID012","9.82091E+14","1709","2023/07/31 15:18","28","0",,"1"
"70936014","ID012","9.82091E+14","1709","2023/07/31 15:26","36","0",,"1"
"70935887","ID029","9.82091E+14","1709","2023/07/31 15:27","273","0","89500","243"
"70935906","ID058","9.82091E+14","1709","2023/07/31 15:32","551","0","79500","392"
"70935897","ID025","9.82091E+14","1709","2023/07/31 15:43","81","0","86500","53"
"70935897","ID025","9.82091E+14","1709","2023/07/31 15:46","168","0","87000","140"
"70933864","ID007","9.82091E+14","1709","2023/07/31 16:01","368","0","87000","212"
"70935897","ID025","9.82091E+14","1709","2023/07/31 16:08","89","0","86500","71"
"70933885","ID055","9.82091E+14","1709","2023/07/31 16:12","8","0",,"2"
"70936054","ID089","9.82091E+14","1709","2023/07/31 16:16","81","0","92000","44"
"70933885","ID055","9.82091E+14","1709","2023/07/31 16:18","53","0",,"7"
"70933393","ID083","9.82091E+14","1709","2023/07/31 16:22","493","0","91000","426"
"70931962","ID034","9.82091E+14","1709","2023/07/31 16:31","1299","0","82500","1038"
"70935887","ID029","9.82091E+14","1709","2023/07/31 16:53","422","0","89500","343"
"70933885","ID055","9.82091E+14","1709","2023/07/31 17:02","326","0","74500","221"
"70935887","ID029","9.82091E+14","1709","2023/07/31 17:08","154","0","90000","124"
"70933864","ID007","9.82091E+14","1709","2023/07/31 17:11","577","0","86000","390"
"70936054","ID089","9.82091E+14","1709","2023/07/31 17:21","567","0","92500","416"
"70935897","ID025","9.82091E+14","1709","2023/07/31 17:33","463","0","86500","449"
"70933885","ID055","9.82091E+14","1709","2023/07/31 17:41","361","0","75000","311"
"70935906","ID058","9.82091E+14","1709","2023/07/31 17:49","742","0","80000","623"
"70935897","ID025","9.82091E+14","1709","2023/07/31 18:02","318","0","87000","327"
"70933885","ID055","9.82091E+14","1709","2023/07/31 18:11","352","0","75500","248"
"70936054","ID089","9.82091E+14","1709","2023/07/31 18:21","479","0","93000","339"
"70935897","ID025","9.82091E+14","1709","2023/07/31 18:31","302","0","88000","278"
"70935897","ID025","9.82091E+14","1709","2023/07/31 19:11","352","0","88500","324"
"70936054","ID089","9.82091E+14","1709","2023/07/31 19:18","115","0","93500","86"
"70933393","ID083","9.82091E+14","1709","2023/07/31 19:57","1098","0","91500","1057"
"70935906","ID058","9.82091E+14","1709","2023/07/31 20:16","119","0","81000","85"
"70935887","ID029","9.82091E+14","1709","2023/07/31 21:13","229","0","90000","157"
"70935897","ID025","9.82091E+14","1709","2023/07/31 21:44","92","0","89000","44"
"70936054","ID089","9.82091E+14","1709","2023/07/31 21:46","807","0","93500","607"
"70935887","ID029","9.82091E+14","1709","2023/07/31 22:00","328","0","91000","247"
"70933885","ID055","9.82091E+14","1709","2023/07/31 22:15","122","0","76500","98"
"70933850","ID045","9.82091E+14","1709","2023/07/31 22:18","1206","0","70500","765"
"70935906","ID058","9.82091E+14","1709","2023/07/31 22:41","571","0","81000","469"
"70936014","ID012","9.82091E+14","1709","2023/07/31 23:03","371","0","75500","218"
"70936014","ID012","9.82091E+14","1709","2023/07/31 23:12","529","0","75000","310"
"70935897","ID025","9.82091E+14","1709","2023/07/31 23:34","210","0","88500","158"
"70933885","ID055","9.82091E+14","1709","2023/07/31 23:40","237","0","76000","200"
"70933864","ID007","9.82091E+14","1709","2023/07/31 23:45","1483","0","86000","1039"
"70935897","ID025","9.82091E+14","1709","2023/08/01 00:10","175","0","88500","141"
"70935897","ID025","9.82091E+14","1709","2023/08/01 00:15","102","0","89500","71"
"70935887","ID029","9.82091E+14","1709","2023/08/01 00:25","150","0","91000","81"
"70931962","ID034","9.82091E+14","1709","2023/08/01 00:34","602","0","83500","439"
"70933393","ID083","9.82091E+14","1709","2023/08/01 00:44","887","0","92500","735"
"70936054","ID089","9.82091E+14","1709","2023/08/01 01:08","496","0","93500","368"
"70934385","ID006","9.82091E+14","1709","2023/08/01 01:17","1351","0","88500","1119"
"70936014","ID012","9.82091E+14","1709","2023/08/01 01:40","362","0","75500","221"
"70933850","ID045","9.82091E+14","1709","2023/08/01 02:00","294","0","70500","175"
"70935906","ID058","9.82091E+14","1709","2023/08/01 02:50","389","0","81500","318"
"70935887","ID029","9.82091E+14","1709","2023/08/01 03:17","639","0","90500","332"
"70933885","ID055","9.82091E+14","1709","2023/08/01 04:08","710","0","76000","515"
"70935887","ID029","9.82091E+14","1709","2023/08/01 04:21","275","0","91000","205"
"70936054","ID089","9.82091E+14","1709","2023/08/01 04:27","409","0","94000","305"
"70935897","ID025","9.82091E+14","1709","2023/08/01 04:34","797","0","87750","708"
"70933393","ID083","9.82091E+14","1709","2023/08/01 04:58","672","0","92500","623"
"70935887","ID029","9.82091E+14","1709","2023/08/01 05:09","288","0","91500","229"
"70936014","ID012","9.82091E+14","1709","2023/08/01 05:14","340","0","76500","243"
"70936054","ID089","9.82091E+14","1709","2023/08/01 05:25","103","0","94000","72"
"70936014","ID012","9.82091E+14","1709","2023/08/01 05:30","320","0","76500","223"
"70934385","ID006","9.82091E+14","1709","2023/08/01 05:36","371","0","90000","364"
"70933850","ID045","9.82091E+14","1709","2023/08/01 05:42","360","0","71000","207"
"70934385","ID006","9.82091E+14","1709","2023/08/01 05:53","295","0","90000","243"
"70931962","ID034","9.82091E+14","1709","2023/08/01 06:00","1139","0","83000","838"
"70933864","ID007","9.82091E+14","1709","2023/08/01 06:19","1131","0","86500","755"
"70933850","ID045","9.82091E+14","1709","2023/08/01 06:40","707","0","70500","480"
"70936014","ID012","9.82091E+14","1709","2023/08/01 07:00","270","0","76500","113"
"70934385","ID006","9.82091E+14","1709","2023/08/01 07:36","37","0",,"19"
"70936054","ID089","9.82091E+14","1709","2023/08/01 07:41","546","0","93500","414"
"70934385","ID006","9.82091E+14","1709","2023/08/01 08:09","68","0","90500","61"
"70933850","ID045","9.82091E+14","1709","2023/08/01 08:17","750","0","71500","537"
"70933885","ID055","9.82091E+14","1709","2023/08/01 08:32","394","0","76000","259"
"70935906","ID058","9.82091E+14","1709","2023/08/01 08:39","828","0","81000","657"
"70935897","ID025","9.82091E+14","1709","2023/08/01 08:54","24","0",,"16"
"70934385","ID006","9.82091E+14","1709","2023/08/01 08:55","987","0","90500","807"
"70933864","ID007","9.82091E+14","1709","2023/08/01 09:13","772","0","88000","503"
"70933885","ID055","9.82091E+14","1709","2023/08/01 09:26","106","0","75000","37"
"70936014","ID012","9.82091E+14","1709","2023/08/01 09:44","441","0","76500","261"
"70933885","ID055","9.82091E+14","1709","2023/08/01 11:35","413","0","75500","301"
"70931962","ID034","9.82091E+14","1709","2023/08/01 11:44","666","0","82500","280"
"70933885","ID055","9.82091E+14","1709","2023/08/01 11:57","393","0","75000","166"
"70936054","ID089","9.82091E+14","1709","2023/08/01 12:14","748","0","94000","557"
"70935897","ID025","9.82091E+14","1709","2023/08/01 12:26","825","0","86500","667"
"70935887","ID029","9.82091E+14","1709","2023/08/01 12:40","144","0","89000","63"
"70935887","ID029","9.82091E+14","1709","2023/08/01 12:45","123","0","89000","62"
"70935897","ID025","9.82091E+14","1709","2023/08/01 12:48","212","0","87500","184"
"70935887","ID029","9.82091E+14","1709","2023/08/01 12:52","404","0","89000","267"
"70935897","ID025","9.82091E+14","1709","2023/08/01 12:59","144","0","87000","109"
"70933393","ID083","9.82091E+14","1709","2023/08/01 13:01","808","0","93000","763"
"70936014","ID012","9.82091E+14","1709","2023/08/01 13:15","833","0","76000","473"
"70933864","ID007","9.82091E+14","1709","2023/08/01 13:34","857","0","86500","443"
"70935906","ID058","9.82091E+14","1709","2023/08/01 13:49","309","0","80000","167"
